Indicator,IndicatorName,Region,RegionName,Unit,Date,Value
102,"Final Consumption of coking coal, 1000 tonnes",10203,Ethiopia,thousand tonnes,2006,11.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10203,Ethiopia,thousand tonnes,2007,6.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10203,Ethiopia,thousand tonnes,2008,15.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10203,Ethiopia,thousand tonnes,2009,25.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10203,Ethiopia,thousand tonnes,2010,50.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10203,Ethiopia,thousand tonnes,2011,170.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10204,Kenya,thousand tonnes,2000,66.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10204,Kenya,thousand tonnes,2001,66.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10204,Kenya,thousand tonnes,2002,99.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10204,Kenya,thousand tonnes,2003,92.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10204,Kenya,thousand tonnes,2004,108.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10204,Kenya,thousand tonnes,2005,108.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10204,Kenya,thousand tonnes,2007,110.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10204,Kenya,thousand tonnes,2008,109.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10204,Kenya,thousand tonnes,2009,154.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10204,Kenya,thousand tonnes,2010,268.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10204,Kenya,thousand tonnes,2011,383.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10208,Tanzania,thousand tonnes,2000,48.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10208,Tanzania,thousand tonnes,2001,36.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10208,Tanzania,thousand tonnes,2002,34.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10208,Tanzania,thousand tonnes,2003,21.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10208,Tanzania,thousand tonnes,2004,25.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10208,Tanzania,thousand tonnes,2005,12.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10208,Tanzania,thousand tonnes,2007,33.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10208,Tanzania,thousand tonnes,2008,35.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10208,Tanzania,thousand tonnes,2011,3.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10301,Algeria,thousand tonnes,2000,856.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10301,Algeria,thousand tonnes,2001,911.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10301,Algeria,thousand tonnes,2002,1130.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10301,Algeria,thousand tonnes,2003,1213.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10301,Algeria,thousand tonnes,2004,1276.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10301,Algeria,thousand tonnes,2005,1120.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10301,Algeria,thousand tonnes,2006,1074.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10301,Algeria,thousand tonnes,2007,1237.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10301,Algeria,thousand tonnes,2008,1236.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10301,Algeria,thousand tonnes,2009,685.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10301,Algeria,thousand tonnes,2010,434.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10301,Algeria,thousand tonnes,2011,500.999998980753
102,"Final Consumption of coking coal, 1000 tonnes",10302,Egypt,thousand tonnes,2000,887.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10302,Egypt,thousand tonnes,2001,839.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10302,Egypt,thousand tonnes,2002,1409.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10302,Egypt,thousand tonnes,2003,1540.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10302,Egypt,thousand tonnes,2004,397.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10302,Egypt,thousand tonnes,2005,1478.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10302,Egypt,thousand tonnes,2006,1425.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10302,Egypt,thousand tonnes,2007,1421.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10302,Egypt,thousand tonnes,2008,1390.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10302,Egypt,thousand tonnes,2009,1366.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10302,Egypt,thousand tonnes,2010,1001.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10302,Egypt,thousand tonnes,2011,1193.999997027670
102,"Final Consumption of coking coal, 1000 tonnes",10304,Morocco,thousand tonnes,2000,801.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10304,Morocco,thousand tonnes,2001,930.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10304,Morocco,thousand tonnes,2002,942.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10304,Morocco,thousand tonnes,2003,519.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10304,Morocco,thousand tonnes,2004,777.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10304,Morocco,thousand tonnes,2005,912.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10304,Morocco,thousand tonnes,2006,5430.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10304,Morocco,thousand tonnes,2007,299.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10304,Morocco,thousand tonnes,2008,60.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10304,Morocco,thousand tonnes,2009,23.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10304,Morocco,thousand tonnes,2010,24.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10304,Morocco,thousand tonnes,2011,22.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10306,Tunisia,thousand tonnes,2000,129.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10306,Tunisia,thousand tonnes,2001,118.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10306,Tunisia,thousand tonnes,2002,100.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10306,Tunisia,thousand tonnes,2003,29.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10401,Botswana,thousand tonnes,2000,310.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10401,Botswana,thousand tonnes,2001,1052.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10401,Botswana,thousand tonnes,2002,1078.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10401,Botswana,thousand tonnes,2003,241.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10401,Botswana,thousand tonnes,2004,201.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10401,Botswana,thousand tonnes,2005,220.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10401,Botswana,thousand tonnes,2006,220.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10401,Botswana,thousand tonnes,2007,406.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10401,Botswana,thousand tonnes,2008,325.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10401,Botswana,thousand tonnes,2009,313.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10401,Botswana,thousand tonnes,2010,650.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10401,Botswana,thousand tonnes,2011,514.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10404,Madagascar,thousand tonnes,2000,11.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10404,Madagascar,thousand tonnes,2001,11.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10404,Madagascar,thousand tonnes,2002,11.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10404,Madagascar,thousand tonnes,2003,2.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10404,Madagascar,thousand tonnes,2004,12.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10404,Madagascar,thousand tonnes,2005,11.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10404,Madagascar,thousand tonnes,2006,11.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10404,Madagascar,thousand tonnes,2007,11.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10404,Madagascar,thousand tonnes,2008,11.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10404,Madagascar,thousand tonnes,2009,11.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10404,Madagascar,thousand tonnes,2010,11.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10404,Madagascar,thousand tonnes,2011,14.999999643549
102,"Final Consumption of coking coal, 1000 tonnes",10405,Malawi,thousand tonnes,2000,94.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10405,Malawi,thousand tonnes,2001,93.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10405,Malawi,thousand tonnes,2002,98.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10405,Malawi,thousand tonnes,2003,74.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10405,Malawi,thousand tonnes,2004,79.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10405,Malawi,thousand tonnes,2005,83.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10405,Malawi,thousand tonnes,2006,66.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10405,Malawi,thousand tonnes,2007,72.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10405,Malawi,thousand tonnes,2008,133.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10405,Malawi,thousand tonnes,2009,72.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10405,Malawi,thousand tonnes,2010,72.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10405,Malawi,thousand tonnes,2011,50.000001835779
102,"Final Consumption of coking coal, 1000 tonnes",10406,Mauritius,thousand tonnes,2000,28.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10406,Mauritius,thousand tonnes,2001,38.300000000000
102,"Final Consumption of coking coal, 1000 tonnes",10406,Mauritius,thousand tonnes,2002,34.400000000000
102,"Final Consumption of coking coal, 1000 tonnes",10406,Mauritius,thousand tonnes,2003,31.900000000000
102,"Final Consumption of coking coal, 1000 tonnes",10406,Mauritius,thousand tonnes,2004,36.600000000000
102,"Final Consumption of coking coal, 1000 tonnes",10406,Mauritius,thousand tonnes,2005,41.800000000000
102,"Final Consumption of coking coal, 1000 tonnes",10406,Mauritius,thousand tonnes,2006,48.500000057055
102,"Final Consumption of coking coal, 1000 tonnes",10406,Mauritius,thousand tonnes,2007,57.300000089853
102,"Final Consumption of coking coal, 1000 tonnes",10406,Mauritius,thousand tonnes,2008,65.200000325475
102,"Final Consumption of coking coal, 1000 tonnes",10406,Mauritius,thousand tonnes,2009,59.599999974718
102,"Final Consumption of coking coal, 1000 tonnes",10406,Mauritius,thousand tonnes,2010,24.800000000000
102,"Final Consumption of coking coal, 1000 tonnes",10406,Mauritius,thousand tonnes,2011,24.090000000000
102,"Final Consumption of coking coal, 1000 tonnes",10407,Mozambique,thousand tonnes,2000,6.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10407,Mozambique,thousand tonnes,2001,11.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10407,Mozambique,thousand tonnes,2002,8.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10407,Mozambique,thousand tonnes,2007,9.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10407,Mozambique,thousand tonnes,2008,5.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10407,Mozambique,thousand tonnes,2009,5.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10407,Mozambique,thousand tonnes,2010,10.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10407,Mozambique,thousand tonnes,2011,21.866000000000
102,"Final Consumption of coking coal, 1000 tonnes",10408,Namibia,thousand tonnes,2000,3.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10408,Namibia,thousand tonnes,2001,4.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10408,Namibia,thousand tonnes,2003,9.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10408,Namibia,thousand tonnes,2004,1.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10408,Namibia,thousand tonnes,2005,22.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10408,Namibia,thousand tonnes,2006,71.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10408,Namibia,thousand tonnes,2007,85.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10408,Namibia,thousand tonnes,2008,105.999914480000
102,"Final Consumption of coking coal, 1000 tonnes",10408,Namibia,thousand tonnes,2009,48.999965259840
102,"Final Consumption of coking coal, 1000 tonnes",10408,Namibia,thousand tonnes,2010,34.999975185600
102,"Final Consumption of coking coal, 1000 tonnes",10408,Namibia,thousand tonnes,2011,12.999992079200
102,"Final Consumption of coking coal, 1000 tonnes",10410,South Africa,thousand tonnes,2000,23681.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10410,South Africa,thousand tonnes,2001,25379.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10410,South Africa,thousand tonnes,2002,27380.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10410,South Africa,thousand tonnes,2003,25735.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10410,South Africa,thousand tonnes,2004,24462.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10410,South Africa,thousand tonnes,2005,25164.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10410,South Africa,thousand tonnes,2006,26929.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10410,South Africa,thousand tonnes,2007,33133.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10410,South Africa,thousand tonnes,2008,24381.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10410,South Africa,thousand tonnes,2009,23009.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10410,South Africa,thousand tonnes,2010,19196.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10410,South Africa,thousand tonnes,2011,21827.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10411,Swaziland,thousand tonnes,2000,201.020100250878
102,"Final Consumption of coking coal, 1000 tonnes",10411,Swaziland,thousand tonnes,2001,204.708295936116
102,"Final Consumption of coking coal, 1000 tonnes",10411,Swaziland,thousand tonnes,2002,184.237500815523
102,"Final Consumption of coking coal, 1000 tonnes",10411,Swaziland,thousand tonnes,2003,163.766596832766
102,"Final Consumption of coking coal, 1000 tonnes",10411,Swaziland,thousand tonnes,2004,159.131200530411
102,"Final Consumption of coking coal, 1000 tonnes",10411,Swaziland,thousand tonnes,2005,105.915401298225
102,"Final Consumption of coking coal, 1000 tonnes",10411,Swaziland,thousand tonnes,2006,154.600003462698
102,"Final Consumption of coking coal, 1000 tonnes",10411,Swaziland,thousand tonnes,2007,160.938602751915
102,"Final Consumption of coking coal, 1000 tonnes",10411,Swaziland,thousand tonnes,2008,165.300002059329
102,"Final Consumption of coking coal, 1000 tonnes",10411,Swaziland,thousand tonnes,2009,128.452001130270
102,"Final Consumption of coking coal, 1000 tonnes",10411,Swaziland,thousand tonnes,2010,251.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10411,Swaziland,thousand tonnes,2011,132.489998163981
102,"Final Consumption of coking coal, 1000 tonnes",10412,Zambia,thousand tonnes,2000,118.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10412,Zambia,thousand tonnes,2001,141.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10412,Zambia,thousand tonnes,2002,147.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10412,Zambia,thousand tonnes,2003,134.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10412,Zambia,thousand tonnes,2004,141.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10412,Zambia,thousand tonnes,2005,148.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10412,Zambia,thousand tonnes,2006,148.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10412,Zambia,thousand tonnes,2007,148.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10412,Zambia,thousand tonnes,2008,148.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10412,Zambia,thousand tonnes,2009,1.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10412,Zambia,thousand tonnes,2010,1.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10412,Zambia,thousand tonnes,2011,1.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10413,Zimbabwe,thousand tonnes,2000,1475.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10413,Zimbabwe,thousand tonnes,2001,16.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10413,Zimbabwe,thousand tonnes,2002,15.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10413,Zimbabwe,thousand tonnes,2003,13.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10413,Zimbabwe,thousand tonnes,2004,1551.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10413,Zimbabwe,thousand tonnes,2005,1427.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10413,Zimbabwe,thousand tonnes,2006,3628.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10413,Zimbabwe,thousand tonnes,2007,607.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10413,Zimbabwe,thousand tonnes,2008,570.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10413,Zimbabwe,thousand tonnes,2009,1341.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10413,Zimbabwe,thousand tonnes,2010,1499.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10413,Zimbabwe,thousand tonnes,2011,1639.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10512,Niger,thousand tonnes,2001,1.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10512,Niger,thousand tonnes,2002,1.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10512,Niger,thousand tonnes,2003,1.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10512,Niger,thousand tonnes,2004,220.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10512,Niger,thousand tonnes,2005,201.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10512,Niger,thousand tonnes,2006,202.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10512,Niger,thousand tonnes,2007,198.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10512,Niger,thousand tonnes,2008,198.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10512,Niger,thousand tonnes,2009,198.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10512,Niger,thousand tonnes,2010,198.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10512,Niger,thousand tonnes,2011,0.639140000000
102,"Final Consumption of coking coal, 1000 tonnes",10513,Nigeria,thousand tonnes,2000,61.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10513,Nigeria,thousand tonnes,2001,63.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10513,Nigeria,thousand tonnes,2002,62.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10513,Nigeria,thousand tonnes,2003,23.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10513,Nigeria,thousand tonnes,2004,3.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10513,Nigeria,thousand tonnes,2005,8.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10513,Nigeria,thousand tonnes,2006,9.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10513,Nigeria,thousand tonnes,2007,8.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10513,Nigeria,thousand tonnes,2008,8.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10513,Nigeria,thousand tonnes,2009,34.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10513,Nigeria,thousand tonnes,2010,38.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10513,Nigeria,thousand tonnes,2011,32.000000000000
102,"Final Consumption of coking coal, 1000 tonnes",10514,Senegal,thousand tonnes,2004,126.634000000000
102,"Final Consumption of coking coal, 1000 tonnes",10514,Senegal,thousand tonnes,2005,151.855000000000
102,"Final Consumption of coking coal, 1000 tonnes",10514,Senegal,thousand tonnes,2006,167.393000000000
102,"Final Consumption of coking coal, 1000 tonnes",10514,Senegal,thousand tonnes,2007,224.531000000000
102,"Final Consumption of coking coal, 1000 tonnes",10514,Senegal,thousand tonnes,2008,195.706000000000
102,"Final Consumption of coking coal, 1000 tonnes",10514,Senegal,thousand tonnes,2009,208.364000000000
102,"Final Consumption of coking coal, 1000 tonnes",10514,Senegal,thousand tonnes,2010,287.019066000000
102,"Final Consumption of coking coal, 1000 tonnes",10514,Senegal,thousand tonnes,2011,401.563319000000
102,"Final Consumption of coking coal, 1000 tonnes",1,Africa,thousand tonnes,2000,28775.020100250900
102,"Final Consumption of coking coal, 1000 tonnes",1,Africa,thousand tonnes,2001,29914.008295936100
102,"Final Consumption of coking coal, 1000 tonnes",1,Africa,thousand tonnes,2002,32732.637500815500
102,"Final Consumption of coking coal, 1000 tonnes",1,Africa,thousand tonnes,2003,29841.666596832800
102,"Final Consumption of coking coal, 1000 tonnes",1,Africa,thousand tonnes,2004,29575.365200530400
102,"Final Consumption of coking coal, 1000 tonnes",1,Africa,thousand tonnes,2005,31213.570401298200
102,"Final Consumption of coking coal, 1000 tonnes",1,Africa,thousand tonnes,2006,39594.493003519800
102,"Final Consumption of coking coal, 1000 tonnes",1,Africa,thousand tonnes,2007,38225.769602841800
102,"Final Consumption of coking coal, 1000 tonnes",1,Africa,thousand tonnes,2008,29156.205916864800
102,"Final Consumption of coking coal, 1000 tonnes",1,Africa,thousand tonnes,2009,27682.415966364800
102,"Final Consumption of coking coal, 1000 tonnes",1,Africa,thousand tonnes,2010,24049.819041185600
102,"Final Consumption of coking coal, 1000 tonnes",1,Africa,thousand tonnes,2011,26944.648446730900
103,"Consumption of coking coal in industry , 1000 tonnes",10203,Ethiopia,thousand tonnes,2006,11.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10203,Ethiopia,thousand tonnes,2007,6.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10203,Ethiopia,thousand tonnes,2008,15.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10203,Ethiopia,thousand tonnes,2009,25.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10203,Ethiopia,thousand tonnes,2010,50.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10204,Kenya,thousand tonnes,2000,66.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10204,Kenya,thousand tonnes,2001,66.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10204,Kenya,thousand tonnes,2002,99.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10204,Kenya,thousand tonnes,2003,92.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10204,Kenya,thousand tonnes,2004,108.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10204,Kenya,thousand tonnes,2005,108.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10204,Kenya,thousand tonnes,2006,108.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10204,Kenya,thousand tonnes,2007,110.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10204,Kenya,thousand tonnes,2008,109.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10204,Kenya,thousand tonnes,2009,154.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10204,Kenya,thousand tonnes,2010,268.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10208,Tanzania,thousand tonnes,2000,48.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10208,Tanzania,thousand tonnes,2003,21.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10208,Tanzania,thousand tonnes,2004,25.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10208,Tanzania,thousand tonnes,2005,12.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10208,Tanzania,thousand tonnes,2006,7.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10208,Tanzania,thousand tonnes,2007,10.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10208,Tanzania,thousand tonnes,2008,6.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10208,Tanzania,thousand tonnes,2009,37.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10302,Egypt,thousand tonnes,2000,887.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10302,Egypt,thousand tonnes,2001,839.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10302,Egypt,thousand tonnes,2002,1409.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10302,Egypt,thousand tonnes,2003,1540.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10302,Egypt,thousand tonnes,2004,397.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10302,Egypt,thousand tonnes,2005,397.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10302,Egypt,thousand tonnes,2006,397.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10302,Egypt,thousand tonnes,2007,397.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10302,Egypt,thousand tonnes,2008,397.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10302,Egypt,thousand tonnes,2009,397.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10302,Egypt,thousand tonnes,2010,397.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10304,Morocco,thousand tonnes,2000,801.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10304,Morocco,thousand tonnes,2001,930.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10304,Morocco,thousand tonnes,2002,942.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10304,Morocco,thousand tonnes,2003,519.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10304,Morocco,thousand tonnes,2004,777.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10304,Morocco,thousand tonnes,2005,912.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10304,Morocco,thousand tonnes,2006,912.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10304,Morocco,thousand tonnes,2007,266.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10304,Morocco,thousand tonnes,2008,60.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10304,Morocco,thousand tonnes,2009,23.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10304,Morocco,thousand tonnes,2010,23.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10401,Botswana,thousand tonnes,2000,263.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10401,Botswana,thousand tonnes,2001,263.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10401,Botswana,thousand tonnes,2002,263.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10401,Botswana,thousand tonnes,2003,229.000000000000
103,"Consumption of coking coal in industry , 1000 tonnes",10401,Botswana,thousand tonnes,2004,155.000000000000
